"Customweb_BarclaycardCw::You will be redirect to the order confirmation page.","U wordt omgeleid naar de pagina orderbevestiging."
"Customweb_BarclaycardCw::Your browser does not allow the execution of JavaScript. Please activate JavaScript in your browser and reload this page.","Uw browser staat niet toe dat de uitvoering van JavaScript. Gelieve JavaScript te activeren in uw browser en herlaad deze pagina."
"Customweb_BarclaycardCw::Your card number is invalid.","Uw kaart is ongeldig."
"Customweb_BarclaycardCw::Your card number is invalid. May be you choose the wrong credit card type.","Uw kaart is ongeldig. Je zou de verkeerde soort creditcard hebben gekozen"
"Customweb_BarclaycardCw::BarclaycardCw Aliases","BarclaycardCw Alias"
"Customweb_BarclaycardCw::____paymentMethodName____","____paymentMethodName____"
"Customweb_BarclaycardCw::Barclaycard Aliases","Barclaycard Aliases"
"Customweb_BarclaycardCw::Barclaycard Error","Fout met Barclaycard"
"Customweb_BarclaycardCw::Barclaycard Parameters","Barclaycard Parameters"
"Customweb_BarclaycardCw::Barclaycard Refund Items","Barclaycard Refund Items"
"Customweb_BarclaycardCw::Barclaycard Section","Barclaycard Section"
"Customweb_BarclaycardCw::Barclaycard Transactions","Barclaycard Transactions"
"Customweb_BarclaycardCw::Barclaycard:","Barclaycard:"
"Customweb_BarclaycardCw::Barclaycard: Alias Management","Barclaycard: Alias Management"
"Customweb_BarclaycardCw::customweb ltd","customweb ltd"
"Customweb_BarclaycardCw::no","no"
"Customweb_BarclaycardCw::or","or"
"Customweb_BarclaycardCw::yes","yes"
